transaction_id,customer_id,transaction_date,transaction_time,customer_age_group,customer_location_city,customer_location_state,zip_code,membership_tier,product_category,product_name,quantity,unit_price,total_amount,payment_method
TXN078751,CUST00247,2025-08-24,14:18,,Boulder,CO,13965,Platinum,Edibles,Brownies 100mg,1,19.58,19.58,Debit Card
TXN064730,CUST00445,2024-11-27,10:10,18-25,Boulder,CO,27413,Platinum,Accessories,Lighter,3,2.86,8.59,Debit Card
TXN007750,CUST00261,2025-02-16,10:27,56+,Las Vegas,NV,88619,Platinum,Accessories,Grinder,1,25.05,25.05,Digital Wallet
TXN020721,CUST01032,2025-06-09,18:35,26-35,San Diego,CA,80155,Gold,Accessories,Rolling Papers,1,5.11,5.11,Credit Card
TXN050000,CUST00446,2025-06-12,14:31,18-25,San Diego,CA,75144,Platinum,Topicals,Bath Bomb 100mg,1,25.73,25.73,Debit Card
TXN034410,CUST00209,2025-11-27,14:32,18-25,Phoenix,AZ,34429,,Accessories,Glass Pipe,1,30.86,30.86,Debit Card
TXN055850,CUST00074,2025-09-25,16:36,56+,Seattle,WA,97369,Standard,Concentrates,Shatter 1g,1,44.28,44.28,Credit Card
TXN037731,CUST00373,2024-11-17,12:27,46-55,Boulder,CO,75363,Platinum,Flower,Girl Scout Cookies,1,43.03,43.03,Digital Wallet
TXN029211,CUST00382,2025-02-11,09:56,36-45,Seattle,WA,13485,Platinum,Accessories,Rolling Papers,1,5.13,5.13,Debit Card
TXN053840,CUST00652,2025-07-14,19:31,26-35,San Francisco,CA,59100,Gold,Edibles,Hard Candy 100mg,1,20.29,20.29,Credit Card
TXN027811,CUST00246,2025-04-03,10:19,36-45,Denver,CO,86398,Standard,Accessories,Rolling Papers,1,4.9,4.9,Cash
TXN053390,CUST00788,11/09/2025,20:01,46-55,Boulder,CO,11082,Gold,Vapes,Live Resin Cart 0.5g,3,46.09,138.26,Digital Wallet
TXN056180,CUST01191,2025-09-10,13:22,56+,Portland,OR,92438,Standard,Vapes,Disposable Vape,1,30.0,30.0,Cash
TXN066073,CUST00438,2024-10-16,13:22,56+,San Francisco,CA,31588,Silver,Topicals,Massage Oil 200mg,1,42.76,42.76,Debit Card
TXN003212,CUST00735,2024-09-12,20:43,18-25,Las Vegas,NV,62692,Platinum,Topicals,THC Balm 200mg,1,33.96,33.96,Cash
TXN076390,CUST00965,2025-03-04,20:34,18-25,Los Angeles,ca,96257,Silver,Edibles,Hard Candy 100mg,1,19.69,19.69,Debit Card
TXN017710,CUST00528,2025-06-01,15:59,,San Francisco,CA,45977,Standard,Vapes,Sativa Cart 0.5g,2,33.91,67.81,Debit Card
TXN037960,CUST00209,2025-03-07,16:51,46-55,Seattle,WA,97641,Platinum,Concentrates,Live Resin 1g,2,48.0,96.0,Cash
TXN016600,CUST01200,2025-11-20,09:53,36-45,San Diego,CA,35669,Platinum,Flower,Wedding Cake,1,43.69,43.69,Digital Wallet
TXN019190,CUST00917,2025-02-20,09:36,26-35,Portland,OR,30939,Silver,Vapes,Hybrid Cart 0.5g,1,35.48,35.48,Credit Card
TXN047832,CUST00114,02/06/2025,10:51,18-25,Las Vegas,NV,18171,Gold,Accessories,Grinder,1,25.96,25.96,Debit Card
TXN036070,CUST00121,2025-11-03,13:10,26-35,Portland,OR,67102,Silver,Vapes,Live Resin Cart 0.5g,1,46.36,46.36,Digital Wallet
TXN057791,CUST00363,2025-02-21,19:11,36-45,Tucson,AZ,,Standard,Edibles,Chocolate Bar 100mg,1,21.25,21.25,Debit Card
TXN026480,CUST00309,2025-10-28,11:03,46-55,San Francisco,ca,20708,Silver,Concentrates,Rosin 1g,1,59.45,59.45,Debit Card
TXN016590,CUST00903,08-02-2025,10:15,56+,San Francisco,CA,36993,Standard,Vapes,Hybrid Cart 0.5g,1,36.1,36.1,Credit Card
TXN003470,CUST01016,2024-08-29,13:18,36-45,San Diego,CA,79417,Silver,Concentrates,Distillate 1g,1,57.5,57.5,Credit Card
TXN006061,CUST00605,2024-11-07,14:10,18-25,San Francisco,CA,76461,Platinum,Concentrates,Live Resin 1g,1,48.61,48.61,Credit Card
TXN010550,CUST00446,2025-09-19,11:01,26-35,Boulder,CO,50060,Standard,Accessories,Lighter,2,2.9,5.81,Debit Card
TXN021030,CUST00254,2024-12-05,16:13,56+,Seattle,WA,51966,Gold,Concentrates,Wax 1g,1,49.09,49.09,Digital Wallet
TXN032750,CUST00893,2025-06-07,19:36,18-25,Tucson,AZ,78938,Platinum,Flower,Wedding Cake,2,44.7,89.4,Credit Card
TXN054520,CUST00364,2025-05-17,10:00,26-35,Las Vegas,NV,42997,Platinum,Edibles,Cookies 50mg,1,18.81,18.81,Credit Card
TXN008060,CUST00762,2024-08-02,15:51,46-55,San Diego,ca,,Platinum,Topicals,Bath Bomb 100mg,1,25.51,25.51,Digital Wallet
TXN039001,CUST00583,2025-07-03,09:46,,Denver,CO,56447,Standard,Concentrates,Shatter 1g,1,45.79,45.79,Cash
TXN042070,CUST00346,2025-07-25,09:09,46-55,Denver,CO,50693,Silver,Flower,Wedding Cake,1,46.27,46.27,Cash
TXN067811,CUST00511,2026-01-18,12:23,26-35,San Diego,CA,23076,Gold,Concentrates,Distillate 1g,2,56.17,112.34,Credit Card
TXN008030,CUST00207,2025-07-21,09:00,18-25,San Francisco,CA,71762,Standard,Vapes,Live Resin Cart 0.5g,2,46.95,93.91,Debit Card
TXN018910,CUST01098,2025-09-18,09:01,56+,Boulder,CO,75368,,Vapes,Indica Cart 0.5g,1,36.05,36.05,Digital Wallet
TXN070210,CUST00352,2025-05-21,15:31,36-45,Denver,CO,12340,Platinum,Accessories,Rolling Papers,1,5.04,5.04,Digital Wallet
TXN007260,CUST00172,2025-08-20,20:33,46-55,Las Vegas,NV,36989,Platinum,Vapes,Hybrid Cart 0.5g,1,35.58,35.58,Debit Card
TXN044870,CUST01139,2024-10-05,15:17,36-45,Las Vegas,NV,27601,Standard,Edibles,Mints 50mg,2,14.89,29.77,Digital Wallet
TXN019130,CUST00358,2025-03-06,15:43,36-45,Portland,OR,34506,Platinum,Flower,Granddaddy Purple,2,36.42,72.84,Credit Card
TXN045840,CUST00837,2024-11-08,13:00,18-25,Tucson,AZ,20581,Silver,Accessories,Lighter,1,2.88,2.88,Digital Wallet
TXN022201,CUST00368,2024-07-10,13:55,46-55,Las Vegas,NV,95804,Silver,Concentrates,Wax 1g,1,47.64,47.64,Debit Card
TXN020650,CUST00114,2024-12-06,13:10,46-55,Seattle,WA,92209,Platinum,Concentrates,Wax 1g,1,47.16,47.16,Debit Card
TXN057380,CUST01115,2024-12-10,17:06,18-25,Boulder,CO,25521,Gold,Flower,Sour Diesel,1,39.32,39.32,Credit Card
TXN053170,CUST00065,2025-02-09,12:56,46-55,Los Angeles,CA,39513,Gold,Accessories,Storage Container,1,15.5,15.5,Debit Card
TXN026800,CUST00971,2026-01-09,10:00,56+,Los Angeles,CA,29617,Gold,Vapes,Indica Cart 0.5g,1,33.47,33.47,Credit Card
TXN030691,CUST00397,2025-12-04,17:16,26-35,San Diego,CA,74507,Gold,Concentrates,Distillate 1g,1,52.29,52.29,Debit Card
TXN062870,CUST00400,2024-08-08,11:54,26-35,Phoenix,AZ,,Gold,Flower,Gelato,1,43.47,43.47,Digital Wallet
TXN011190,CUST01067,2026-01-27,10:22,18-25,Las Vegas,NV,21740,Standard,Accessories,Grinder,1,26.01,26.01,Digital Wallet
TXN068831,CUST00297,2025-08-15,15:08,56+,Seattle,WA,31344,Standard,Vapes,Indica Cart 0.5g,1,36.03,36.03,Credit Card
TXN026811,CUST00923,2024-08-12,09:53,18-25,San Francisco,CA,24402,Standard,Vapes,Live Resin Cart 0.5g,1,46.8,46.8,Credit Card
TXN013623,CUST00774,2025-09-17,12:27,46-55,Tucson,AZ,81401,Gold,Accessories,Storage Container,1,15.69,15.69,Digital Wallet
TXN076190,CUST00657,2026-01-08,13:46,36-45,San Francisco,CA,42114,,Topicals,THC Balm 200mg,1,34.0,34.0,Cash
TXN066270,CUST00183,2025-01-19,11:35,46-55,San Francisco,CA,78254,Platinum,Concentrates,Wax 1g,1,45.73,45.73,Debit Card
TXN048770,CUST00711,2024-07-07,14:01,56+,Tucson,AZ,67625,Silver,Edibles,Mints 50mg,1,15.68,15.68,Cash
TXN016262,CUST00186,2024-10-08,20:59,56+,LA,CA,79713,Gold,Flower,Gelato,1,42.67,42.67,Cash
TXN073360,CUST00766,2025-05-18,10:46,18-25,Los Angeles,CA,97965,Standard,Edibles,Gummy Bears 100mg,1,25.22,25.22,Digital Wallet
TXN060590,CUST00226,2024-10-02,12:09,46-55,Denver,CO,46550,Gold,Topicals,Massage Oil 200mg,1,43.45,43.45,Cash
TXN068600,CUST00016,2025-11-08,15:34,46-55,Boulder,CO,84172,Gold,Accessories,Lighter,1,2.98,2.98,Debit Card
TXN007880,CUST00173,2024-09-07,18:45,18-25,Tucson,AZ,20098,Silver,Vapes,Live Resin Cart 0.5g,2,43.81,87.63,Debit Card
TXN077820,CUST00309,2025-10-27,10:40,46-55,Tucson,AZ,36712,Gold,Topicals,THC Balm 200mg,1,36.12,36.12,Credit Card
TXN053141,CUST01055,2024-08-18,16:23,46-55,Denver,CO,18552,Platinum,Concentrates,Distillate 1g,1,53.56,53.56,Cash
TXN015870,CUST00837,2024-11-24,19:39,56+,San Diego,CA,63470,Standard,Concentrates,Live Resin 1g,1,47.53,47.53,Credit Card
TXN021120,CUST00183,2025-12-22,17:42,26-35,Portland,OR,50606,Gold,Topicals,Massage Oil 200mg,1,46.99,46.99,Digital Wallet
TXN070991,CUST00138,2025-07-06,19:06,26-35,Tucson,AZ,63271,Gold,Concentrates,Wax 1g,1,46.55,46.55,Cash
TXN056580,CUST00835,2025-06-07,11:13,56+,Tucson,AZ,70040,Gold,Topicals,THC Balm 200mg,1,36.25,36.25,Debit Card
TXN067901,CUST00275,2025-06-12,18:08,56+,Los Angeles,CA,27396,Platinum,Flower,Blue Dream,1,35.23,35.23,Debit Card
TXN060830,CUST00068,2024-11-16,16:31,18-25,San Francisco,CA,36902,Platinum,Concentrates,Shatter 1g,1,46.73,46.73,Digital Wallet
TXN008051,CUST00801,2025-01-13,18:14,18-25,Las Vegas,NV,47184,Gold,Edibles,Hard Candy 100mg,1,20.03,20.03,Digital Wallet
TXN041520,CUST00686,2024-10-17,20:35,26-35,Las Vegas,NV,34535,Platinum,Concentrates,Live Resin 1g,1,48.01,48.01,Debit Card
TXN061560,CUST01012,2026-01-11,11:02,36-45,Phoenix,AZ,,Silver,Concentrates,Distillate 1g,1,53.69,53.69,Digital Wallet
TXN033220,CUST00275,2025-10-10,14:56,26-35,Seattle,WA,72520,Silver,Flower,OG Kush,1,40.43,40.43,Cash
TXN068320,CUST00623,2025-03-18,19:44,36-45,San Diego,CA,96962,Silver,Edibles,Cookies 50mg,1,17.77,17.77,Digital Wallet
TXN014631,CUST00725,2025-04-10,14:50,36-45,San Francisco,CA,51719,Platinum,Vapes,Hybrid Cart 0.5g,1,34.19,34.19,Digital Wallet
TXN000990,CUST01160,2025-12-04,20:55,,Tucson,AZ,92478,,Concentrates,Wax 1g,1,50.3,50.3,Cash
TXN063140,CUST00210,2024-10-07,17:56,56+,San Francisco,CA,34157,Platinum,Concentrates,Distillate 1g,1,53.13,53.13,Digital Wallet
TXN024450,CUST01131,2025-12-29,17:43,18-25,Seattle,WA,17309,Platinum,Flower,Gelato,2,43.49,86.97,Cash
TXN050871,CUST00298,2024-11-03,10:29,26-35,Seattle,WA,62979,Platinum,Concentrates,Live Resin 1g,1,47.7,47.7,Cash
TXN006240,CUST00841,2025-01-14,10:37,36-45,Tucson,AZ,29978,Gold,Vapes,Hybrid Cart 0.5g,1,35.5,35.5,Debit Card
TXN050321,CUST00670,2025-08-25,17:03,26-35,Los Angeles,CA,35702,Gold,Topicals,CBD Lotion 100mg,1,39.88,39.88,Cash
TXN024311,CUST00518,2025-07-04,14:58,36-45,Phoenix,AZ,82756,,Flower,Wedding Cake,1,45.45,45.45,Cash
TXN055160,CUST01047,2024-11-26,11:01,36-45,Tucson,AZ,99948,,Topicals,Massage Oil 200mg,1,45.62,45.62,Debit Card
TXN067251,CUST00073,2025-04-27,09:59,46-55,Los Angeles,CA,86320,Silver,Topicals,CBD Lotion 100mg,1,39.14,39.14,Credit Card
TXN079540,CUST00248,2025-06-15,14:26,46-55,San Diego,CA,28405,Gold,Accessories,Storage Container,2,14.95,29.9,Credit Card
TXN069361,CUST00960,2025-08-13,18:07,18-25,Boulder,CO,65915,Gold,Accessories,Lighter,1,2.87,2.87,Debit Card
TXN030831,CUST00309,2024-11-01,09:17,36-45,Phoenix,AZ,98603,Gold,Flower,OG Kush,1,39.74,39.74,Digital Wallet
TXN054420,CUST01187,2025-01-04,20:18,26-35,San Francisco,CA,40000,Platinum,Accessories,Grinder,1,23.98,23.98,Digital Wallet
TXN000810,CUST00014,2025-03-01,20:09,46-55,Denver,CO,48177,Platinum,Vapes,Disposable Vape,1,30.4,30.4,Debit Card
TXN061932,CUST01041,2025-08-04,09:41,26-35,Denver,CO,78033,Standard,Accessories,Grinder,1,24.97,24.97,Debit Card
TXN027540,CUST00449,20-06-2025,12:11,26-35,Tucson,AZ,26668,Silver,Concentrates,Wax 1g,1,47.69,47.69,Debit Card
TXN068042,CUST00521,2025-08-17,10:23,18-25,Las Vegas,NV,18997,Silver,Accessories,Grinder,1,24.29,24.29,Debit Card
TXN024521,CUST00196,2025-02-19,14:18,26-35,Las Vegas,NV,95870,Silver,Vapes,Indica Cart 0.5g,1,35.88,35.88,Debit Card
TXN021360,CUST01135,2024-08-04,19:24,26-35,Tucson,AZ,50654,Silver,Flower,Wedding Cake,2,45.32,90.64,Credit Card
TXN006680,CUST01015,2025-09-27,10:43,26-35,Phoenix,AZ,49329,Silver,Edibles,Chocolate Bar 100mg,1,21.57,21.57,Digital Wallet
TXN016040,CUST00856,2025-03-12,12:45,36-45,Portland,OR,53624,Gold,Concentrates,Rosin 1g,1,57.76,57.76,Digital Wallet
TXN025571,CUST00260,2025-08-25,09:46,18-25,Las Vegas,NV,46956,Standard,Flower,OG Kush,1,41.54,41.54,Digital Wallet
TXN012430,CUST00421,10/01/2025,10:09,26-35,Phoenix,AZ,32953,Gold,Concentrates,Live Resin 1g,1,49.26,49.26,Cash
TXN025340,CUST00447,2024-08-01,12:58,46-55,Boulder,CO,41489,Standard,Accessories,Grinder,1,25.92,25.92,Cash
TXN047460,CUST00222,2024-10-20,15:17,18-25,Las Vegas,NV,41511,,Edibles,Hard Candy 100mg,1,19.21,19.21,Digital Wallet
TXN044291,CUST00331,2025-07-17,16:05,26-35,San Francisco,CA,62488,Standard,Topicals,Bath Bomb 100mg,1,24.67,24.67,Cash
TXN024870,CUST00536,2025-01-10,09:31,46-55,Las Vegas,NV,,Platinum,Edibles,Hard Candy 100mg,1,19.92,19.92,Credit Card
TXN000930,CUST01094,2025-08-13,09:18,56+,Phoenix,AZ,60351,Standard,Vapes,Indica Cart 0.5g,1,34.12,34.12,Credit Card
TXN076540,CUST00079,2026-01-30,12:11,26-35,San Diego,CA,79067,Platinum,Concentrates,Distillate 1g,1,56.13,56.13,Credit Card
TXN057190,CUST00238,2025-06-06,20:41,18-25,San Diego,CA,80717,Silver,Topicals,CBD Lotion 100mg,1,38.29,38.29,Digital Wallet
TXN060770,CUST00077,2024-07-26,11:24,56+,Boulder,CO,45868,Standard,Accessories,Lighter,1,3.0,3.0,Cash
TXN043131,CUST00168,2025-04-28,19:16,36-45,Seattle,WA,29901,Platinum,Concentrates,Live Resin 1g,1,50.57,50.57,Credit Card
TXN068272,CUST00791,2025-03-02,12:45,26-35,Los Angeles,CA,67746,Gold,Topicals,THC Balm 200mg,2,36.48,72.95,Debit Card
TXN010881,CUST00088,2025-11-27,10:13,36-45,Boulder,CO,55702,Standard,Vapes,Sativa Cart 0.5g,1,34.66,34.66,Digital Wallet
TXN002910,CUST00480,2025-08-29,13:32,56+,Portland,OR,82088,Silver,Edibles,Hard Candy 100mg,1,20.58,20.58,Cash
TXN062821,CUST00538,2025-04-14,15:38,56+,Las Vegas,NV,14075,Gold,Topicals,CBD Lotion 100mg,1,40.28,40.28,Digital Wallet
TXN003310,CUST00306,2025-02-13,17:25,18-25,Tucson,AZ,72818,Platinum,Flower,Gelato,1,44.02,44.02,Digital Wallet
TXN021040,CUST01097,2025-11-24,11:43,,Denver,CO,59660,Gold,Vapes,Hybrid Cart 0.5g,2,34.7,69.41,Credit Card
TXN067541,CUST00887,2024-10-10,12:55,18-25,Los Angeles,CA,76228,Silver,Flower,Girl Scout Cookies,1,41.4,41.4,Digital Wallet
TXN022250,CUST00651,2025-02-13,17:19,18-25,LA,CA,58415,Silver,Flower,OG Kush,1,38.46,38.46,Cash
TXN022470,CUST00182,2026-01-01,17:32,18-25,Portland,OR,72125,Standard,Edibles,Cookies 50mg,1,17.27,17.27,Digital Wallet
TXN078010,CUST00406,2025-02-08,11:51,36-45,Seattle,WA,25019,Platinum,Accessories,Grinder,1,24.52,24.52,Digital Wallet
TXN024090,CUST00930,2024-10-06,12:52,46-55,Seattle,WA,95649,Silver,Edibles,Gummy Bears 100mg,1,26.08,26.08,Digital Wallet
TXN020302,CUST00911,2025-08-02,17:19,46-55,Seattle,WA,79081,Silver,Concentrates,Live Resin 1g,1,48.02,48.02,Credit Card
TXN039960,CUST01084,2025-08-08,20:20,36-45,Phoenix,AZ,24437,Platinum,Topicals,Massage Oil 200mg,1,43.52,43.52,Cash
TXN037670,CUST00938,2025-02-28,15:04,56+,Los Angeles,CA,42664,Platinum,Topicals,Bath Bomb 100mg,1,25.64,25.64,Credit Card
TXN054891,CUST01078,2025-05-10,20:21,56+,Denver,CO,25641,Platinum,Vapes,Live Resin Cart 0.5g,1,43.14,43.14,Credit Card
TXN065451,CUST00511,2025-08-06,13:12,,Boulder,CO,48229,Platinum,Flower,Girl Scout Cookies,3,43.65,130.94,Debit Card
TXN073641,CUST00266,2025-11-06,19:51,26-35,Los Angeles,CA,25608,Standard,Topicals,Massage Oil 200mg,2,43.16,86.33,Debit Card
TXN069831,CUST00901,2025-10-17,11:04,46-55,Denver,CO,76535,Gold,Topicals,Bath Bomb 100mg,1,24.12,24.12,Debit Card
TXN073900,CUST00083,2024-08-05,16:57,56+,Boulder,CO,60547,Standard,Topicals,Bath Bomb 100mg,1,23.84,23.84,Cash
TXN014072,CUST00410,2024-10-05,20:03,26-35,San Francisco,CA,24919,Platinum,Topicals,CBD Lotion 100mg,1,41.91,41.91,Debit Card
TXN051371,CUST00302,2024-07-02,16:02,26-35,San Francisco,ca,38009,Gold,Vapes,Hybrid Cart 0.5g,1,35.9,35.9,Debit Card
TXN026970,CUST00195,2025-08-14,20:22,56+,Las Vegas,NV,67695,Gold,Concentrates,Shatter 1g,1,46.51,46.51,Credit Card
TXN018230,CUST00139,2024-08-31,13:53,36-45,Los Angeles,CA,86616,Silver,Accessories,Storage Container,1,15.18,15.18,Cash
TXN051010,CUST00013,2024-10-30,10:48,18-25,Portland,OR,47265,Standard,Concentrates,Live Resin 1g,1,51.1,51.1,Debit Card
TXN030841,CUST00736,2024-11-10,17:32,56+,Las Vegas,NV,73600,Standard,Topicals,THC Balm 200mg,1,34.51,34.51,Cash
TXN074330,CUST00767,2025-06-07,10:48,56+,Seattle,WA,89467,Platinum,Edibles,Cookies 50mg,1,17.85,17.85,Credit Card
TXN046810,CUST00350,2025-03-04,16:54,46-55,Boulder,CO,58067,Silver,Accessories,Rolling Papers,1,4.8,4.8,Debit Card
TXN016352,CUST00091,2024-12-13,17:25,46-55,Portland,OR,59375,Silver,Accessories,Glass Pipe,1,31.09,31.09,Cash
TXN014251,CUST00419,2026-01-03,12:51,18-25,Las Vegas,NV,78629,Platinum,Concentrates,Rosin 1g,1,57.49,57.49,Credit Card
TXN056132,CUST00462,2024-11-03,16:19,26-35,Denver,CO,30941,Standard,Concentrates,Distillate 1g,1,54.32,54.32,Cash
TXN041380,CUST01050,07-01-2025,12:36,46-55,San Diego,CA,78921,Silver,Edibles,Hard Candy 100mg,1,19.32,19.32,Cash
TXN062930,CUST01177,2025-05-12,12:43,36-45,Los Angeles,CA,38087,Platinum,Accessories,Glass Pipe,1,31.01,31.01,Debit Card
TXN068061,CUST01067,2024-11-23,14:24,46-55,San Diego,CA,57873,Standard,Topicals,Massage Oil 200mg,1,45.87,45.87,Credit Card
TXN077342,CUST01194,2025-10-11,13:59,46-55,Denver,CO,96375,Gold,Topicals,Massage Oil 200mg,1,44.52,44.52,Credit Card
TXN029560,CUST00754,2024-09-28,16:36,26-35,San Francisco,CA,19487,Standard,Edibles,Hard Candy 100mg,1,19.03,19.03,Credit Card
TXN077321,CUST00571,2026-01-06,16:38,18-25,Portland,OR,59398,Gold,Accessories,Glass Pipe,2,31.0,62.0,Credit Card
TXN060441,CUST01086,2025-05-02,09:52,36-45,Denver,CO,70513,Gold,Accessories,Rolling Papers,1,4.97,4.97,Debit Card
TXN052671,CUST00986,2025-12-05,16:22,56+,LA,CA,19133,Silver,Concentrates,Shatter 1g,1,46.08,46.08,Cash
TXN071541,CUST00957,2025-11-07,09:03,56+,Boulder,CO,70535,Standard,Vapes,Sativa Cart 0.5g,1,35.35,35.35,Cash
TXN024260,CUST01183,2024-08-03,11:15,46-55,Las Vegas,NV,82107,Gold,Vapes,Hybrid Cart 0.5g,1,36.63,36.63,Credit Card
TXN061570,CUST00153,2024-11-26,10:46,36-45,Denver,CO,,Platinum,Topicals,Massage Oil 200mg,1,46.32,46.32,Cash
TXN029920,CUST00024,2025-10-27,11:11,56+,Las Vegas,NV,32287,Silver,Vapes,Hybrid Cart 0.5g,1,33.96,33.96,Debit Card
TXN068721,CUST01078,2025-03-23,19:49,56+,San Francisco,CA,90258,Standard,Vapes,Hybrid Cart 0.5g,1,35.09,35.09,Credit Card
TXN055480,CUST00658,2024-11-06,15:41,18-25,Denver,CO,57801,Standard,Accessories,Rolling Papers,1,4.75,4.75,Debit Card
TXN051940,CUST00201,2025-11-23,16:49,18-25,Boulder,CO,79393,Platinum,Edibles,Mints 50mg,1,14.7,14.7,Digital Wallet
TXN010931,CUST00847,2025-04-04,18:32,26-35,Tucson,AZ,69551,Gold,Topicals,CBD Lotion 100mg,1,38.69,38.69,Cash
TXN052380,CUST01031,2025-01-27,13:01,56+,Denver,CO,70892,Platinum,Concentrates,Distillate 1g,1,55.59,55.59,Cash
TXN070030,CUST00173,2025-02-11,11:37,18-25,Seattle,WA,38228,Gold,Flower,Girl Scout Cookies,1,40.41,40.41,Credit Card
TXN067350,CUST01147,2024-07-24,16:28,56+,San Diego,CA,,Platinum,Concentrates,Rosin 1g,1,60.27,60.27,Cash
TXN014392,CUST00507,2024-09-19,16:27,56+,Boulder,CO,22190,Gold,Vapes,Live Resin Cart 0.5g,1,46.04,46.04,Digital Wallet
TXN029502,CUST01031,2025-03-20,20:32,26-35,Los Angeles,CA,16397,Standard,Edibles,Brownies 100mg,1,19.09,19.09,Digital Wallet
TXN061361,CUST00192,2025-09-25,16:41,18-25,Los Angeles,CA,84107,Platinum,Flower,Wedding Cake,1,43.1,43.1,Digital Wallet
TXN019861,CUST00503,2025-08-14,10:55,36-45,Phoenix,AZ,65229,Standard,Flower,Pineapple Express,1,35.7,35.7,Digital Wallet
TXN055300,CUST00976,2024-11-11,17:05,36-45,Phoenix,AZ,15805,Gold,Concentrates,Wax 1g,1,45.66,45.66,Credit Card
TXN009900,CUST00327,2024-08-30,10:26,46-55,Boulder,CO,57173,Gold,Accessories,Grinder,2,25.9,51.8,Credit Card
TXN028520,CUST00152,2025-12-28,17:29,56+,Las Vegas,NV,,Gold,Flower,Girl Scout Cookies,2,40.37,80.75,Debit Card
TXN030091,CUST00205,2025-05-05,12:04,26-35,Los Angeles,CA,25802,,Edibles,Brownies 100mg,1,20.46,20.46,Debit Card
TXN027240,CUST00800,2025-10-22,13:55,36-45,Boulder,CO,88484,Platinum,Concentrates,Distillate 1g,1,54.87,54.87,Credit Card
TXN043370,CUST01090,05-11-2025,11:31,26-35,San Francisco,ca,27484,Standard,Flower,Sour Diesel,1,38.03,38.03,Cash
TXN050090,CUST00459,2025-06-04,12:16,56+,Phoenix,AZ,68131,Platinum,Vapes,Live Resin Cart 0.5g,1,43.01,43.01,Credit Card
TXN015620,CUST00152,2024-10-22,13:18,18-25,Las Vegas,NV,48499,Platinum,Flower,Granddaddy Purple,1,36.75,36.75,Credit Card
TXN074271,CUST00042,2025-10-17,09:59,18-25,los angeles,CA,33152,Gold,Accessories,Storage Container,1,15.71,15.71,Debit Card
TXN047430,CUST00585,2025-02-11,19:55,26-35,San Francisco,CA,12345,Gold,Topicals,Bath Bomb 100mg,2,24.82,49.63,Cash
TXN077690,CUST01167,2025-10-22,19:18,26-35,San Francisco,CA,18706,Platinum,Vapes,Sativa Cart 0.5g,1,33.99,33.99,Cash
TXN067240,CUST00139,2024-12-31,15:48,36-45,Portland,OR,81102,Gold,Accessories,Glass Pipe,1,30.4,30.4,Credit Card
TXN024110,CUST00965,01/03/2026,19:30,26-35,Las Vegas,NV,13949,Gold,Accessories,Lighter,1,3.07,3.07,Debit Card
TXN050790,CUST00744,2024-09-11,19:18,36-45,Boulder,CO,79330,Platinum,Topicals,Bath Bomb 100mg,1,25.31,25.31,Digital Wallet
TXN043000,CUST00167,2025-11-18,19:50,36-45,Tucson,AZ,17124,Silver,Topicals,THC Balm 200mg,1,34.95,34.95,Debit Card
TXN046012,CUST01026,2024-08-06,15:10,18-25,Denver,CO,71062,Platinum,Flower,Wedding Cake,1,47.03,47.03,Cash
TXN074200,CUST00024,2025-10-12,15:03,56+,Denver,CO,72540,Platinum,Concentrates,Wax 1g,2,47.14,94.28,Digital Wallet
TXN067592,CUST00344,2024-09-03,15:16,18-25,Las Vegas,NV,83780,,Concentrates,Shatter 1g,1,45.38,45.38,Debit Card
TXN072430,CUST00335,2025-08-22,10:04,36-45,Denver,CO,11040,Silver,Edibles,Gummy Bears 100mg,3,25.56,76.67,Debit Card
TXN053470,CUST00286,2025-08-07,19:22,56+,Phoenix,AZ,52977,Silver,Accessories,Grinder,1,26.15,26.15,Credit Card
TXN037490,CUST00786,2025-03-13,12:37,,Seattle,WA,,Gold,Accessories,Storage Container,3,15.36,46.09,Digital Wallet
TXN026230,CUST00930,2024-08-26,11:27,56+,San Diego,CA,38128,Gold,Vapes,Hybrid Cart 0.5g,3,36.35,109.04,Credit Card
TXN031390,CUST00460,2025-03-20,14:58,18-25,Boulder,CO,29554,Silver,Edibles,Mints 50mg,1,14.4,14.4,Digital Wallet
TXN026840,CUST01003,2025-07-19,09:09,36-45,Las Vegas,NV,12180,Gold,Vapes,Indica Cart 0.5g,2,36.62,73.23,Debit Card
TXN076831,CUST01000,2024-11-04,17:01,,Portland,OR,16448,Gold,Edibles,Brownies 100mg,1,20.33,20.33,Credit Card
TXN076030,CUST00478,2024-12-01,11:13,46-55,Portland,OR,44430,Platinum,Edibles,Mints 50mg,1,15.11,15.11,Digital Wallet
TXN062581,CUST01179,2024-12-24,13:24,56+,San Diego,CA,70760,,Concentrates,Shatter 1g,1,44.64,44.64,Credit Card
TXN075940,CUST00933,2025-11-16,16:14,26-35,Seattle,WA,78399,Platinum,Edibles,Brownies 100mg,1,20.52,20.52,Credit Card
TXN006720,CUST00472,2025-08-04,13:34,26-35,Las Vegas,NV,58424,Gold,Topicals,Massage Oil 200mg,1,43.0,43.0,Cash
TXN033960,CUST00311,2025-02-08,14:02,,San Diego,CA,32552,Gold,Topicals,CBD Lotion 100mg,1,38.75,38.75,Debit Card
TXN044080,CUST00690,2025-03-13,18:58,56+,San Francisco,CA,36891,Platinum,Vapes,Hybrid Cart 0.5g,1,34.96,34.96,Credit Card
